Date,Timestamp,Epoch,Moteid,temperature,Humidity,Light,Voltage,window_id
2/28/2004,2:55:16 AM,235,7,18.8712,39.0082,97.52,2.67532,node-7-win-5
2/28/2004,2:55:46 AM,236,7,18.8516,38.9401,97.52,2.67532,node-7-win-5
2/28/2004,2:56:16 AM,237,7,18.8418,39.0082,97.52,2.67532,node-7-win-5
2/28/2004,2:56:46 AM,238,7,18.8418,38.9401,97.52,2.67532,node-7-win-5
2/28/2004,2:57:17 AM,239,7,18.832,38.9401,97.52,2.68742,node-7-win-5
2/28/2004,2:57:47 AM,240,7,18.832,38.9401,97.52,2.68742,node-7-win-5
2/28/2004,2:58:17 AM,241,7,18.832,38.9401,97.52,2.67532,node-7-win-5
2/28/2004,2:58:46 AM,242,7,18.8124,38.9061,97.52,2.68742,node-7-win-5
2/28/2004,2:59:47 AM,244,7,18.8124,38.872,97.52,2.67532,node-7-win-5
2/28/2004,3:00:17 AM,245,7,18.8222,38.872,97.52,2.67532,node-7-win-5
2/28/2004,3:00:47 AM,246,7,18.832,38.872,97.52,2.68742,node-7-win-5
2/28/2004,3:01:17 AM,247,7,18.8124,38.8039,97.52,2.68742,node-7-win-5
2/28/2004,3:01:47 AM,248,7,18.8222,38.8039,97.52,2.67532,node-7-win-5
2/28/2004,3:02:17 AM,249,7,18.832,38.7698,97.52,2.67532,node-7-win-5
2/28/2004,3:02:47 AM,250,7,18.8124,38.7357,97.52,2.67532,node-7-win-5
2/28/2004,3:03:16 AM,251,7,18.7928,38.7357,97.52,2.67532,node-7-win-5
2/28/2004,3:03:46 AM,252,7,18.8026,38.8039,97.52,2.67532,node-7-win-5
2/28/2004,3:04:16 AM,253,7,18.7928,38.8039,97.52,2.68742,node-7-win-5
2/28/2004,3:04:47 AM,254,7,18.8124,38.8379,97.52,2.68742,node-7-win-5
2/28/2004,3:05:16 AM,255,7,18.8124,38.8379,97.52,2.67532,node-7-win-5
2/28/2004,3:06:17 AM,257,7,18.7928,39.0082,97.52,2.67532,node-7-win-5
2/28/2004,3:06:46 AM,258,7,18.8026,39.0422,97.52,2.68742,node-7-win-5
2/28/2004,3:07:16 AM,259,7,18.7928,39.1783,97.52,2.68742,node-7-win-5
2/28/2004,3:07:47 AM,260,7,18.8124,39.3143,97.52,2.67532,node-7-win-5
2/28/2004,3:08:47 AM,262,7,18.8026,39.2123,97.52,2.67532,node-7-win-5
2/28/2004,3:09:16 AM,263,7,18.7928,39.1443,97.52,2.68742,node-7-win-5
2/28/2004,3:09:46 AM,264,7,18.7928,39.2803,97.52,2.67532,node-7-win-5
2/28/2004,3:10:46 AM,266,7,18.783,39.3483,97.52,2.67532,node-7-win-5
2/28/2004,3:11:46 AM,268,7,18.7928,39.3483,97.52,2.67532,node-7-win-5
2/28/2004,3:12:17 AM,269,7,18.7928,39.2803,97.52,2.68742,node-7-win-5
2/28/2004,3:12:47 AM,270,7,18.7928,39.2463,97.52,2.68742,node-7-win-5
2/28/2004,3:13:17 AM,271,7,18.7928,39.1443,97.52,2.67532,node-7-win-5
2/28/2004,3:14:17 AM,273,7,18.7732,39.2123,97.52,2.68742,node-7-win-5
2/28/2004,3:15:16 AM,275,7,18.7732,39.0763,97.52,2.68742,node-7-win-5
2/28/2004,3:16:46 AM,278,7,18.7732,39.0082,97.52,2.67532,node-7-win-5
2/28/2004,3:17:17 AM,279,7,18.7536,38.9401,97.52,2.67532,node-7-win-5
2/28/2004,3:17:46 AM,280,7,18.7536,38.9401,97.52,2.67532,node-7-win-5
2/28/2004,3:18:16 AM,281,7,18.7536,38.9401,97.52,2.67532,node-7-win-5
2/28/2004,3:18:46 AM,282,7,18.7536,38.9061,97.52,2.67532,node-7-win-5
2/28/2004,3:19:16 AM,283,7,18.7438,38.9401,97.52,2.67532,node-7-win-5
2/28/2004,3:19:47 AM,284,7,18.734,38.872,97.52,2.68742,node-7-win-5
2/28/2004,3:20:17 AM,285,7,18.7144,38.872,97.52,2.67532,node-7-win-5
2/28/2004,3:20:46 AM,286,7,18.7144,38.872,97.52,2.68742,node-7-win-5
2/28/2004,3:21:16 AM,287,7,18.7242,38.872,97.52,2.68742,node-7-win-5
2/28/2004,3:21:47 AM,288,7,18.7242,38.8039,97.52,2.67532,node-7-win-5
2/28/2004,3:22:47 AM,290,7,18.734,38.8039,97.52,2.68742,node-7-win-5
2/28/2004,3:23:16 AM,291,7,18.7242,38.7357,97.52,2.67532,node-7-win-5
2/28/2004,3:23:47 AM,292,7,18.7242,38.8039,97.52,2.67532,node-7-win-5
2/28/2004,3:24:46 AM,294,7,18.7046,38.8039,97.52,2.67532,node-7-win-5
2/28/2004,3:25:16 AM,295,7,18.7046,38.872,97.52,2.68742,node-7-win-5
2/28/2004,3:25:46 AM,296,7,18.6948,38.872,97.52,2.68742,node-7-win-5
2/28/2004,3:26:17 AM,297,7,18.6948,38.9742,97.52,2.67532,node-7-win-5
2/28/2004,3:26:47 AM,298,7,18.6948,39.0422,97.52,2.67532,node-7-win-5
2/28/2004,3:27:17 AM,299,7,18.685,39.1443,97.52,2.68742,node-7-win-5
2/28/2004,3:27:47 AM,300,7,18.6948,39.1103,97.52,2.67532,node-7-win-5
2/28/2004,3:28:17 AM,301,7,18.6752,39.2463,97.52,2.67532,node-7-win-5
2/28/2004,3:28:47 AM,302,7,18.6752,39.2123,97.52,2.68742,node-7-win-5
2/28/2004,3:29:17 AM,303,7,18.685,39.3823,97.52,2.67532,node-7-win-5
2/28/2004,3:29:46 AM,304,7,18.685,39.2803,97.52,2.67532,node-7-win-5
2/28/2004,3:30:16 AM,305,7,18.6752,39.3483,97.52,2.67532,node-7-win-5
2/28/2004,3:30:46 AM,306,7,18.685,39.3823,97.52,2.67532,node-7-win-5
2/28/2004,3:31:46 AM,308,7,18.6654,39.2803,97.52,2.67532,node-7-win-5
2/28/2004,3:32:17 AM,309,7,18.6752,39.2803,97.52,2.68742,node-7-win-5
2/28/2004,3:32:47 AM,310,7,18.6654,39.2123,97.52,2.67532,node-7-win-5
2/28/2004,3:33:47 AM,312,7,18.6752,39.2803,97.52,2.67532,node-7-win-5
2/28/2004,3:34:17 AM,313,7,18.6654,39.2463,97.52,2.68742,node-7-win-5
2/28/2004,3:35:17 AM,315,7,18.6458,39.1443,97.52,2.68742,node-7-win-5
2/28/2004,3:35:46 AM,316,7,18.6458,39.0763,97.52,2.67532,node-7-win-5
2/28/2004,3:36:17 AM,317,7,18.636,39.0763,97.52,2.67532,node-7-win-5
2/28/2004,3:37:16 AM,319,7,18.6556,39.0082,97.52,2.67532,node-7-win-5
2/28/2004,3:37:47 AM,320,7,18.6262,38.9742,97.52,2.67532,node-7-win-5
2/28/2004,3:38:46 AM,322,7,18.636,38.9401,97.52,2.67532,node-7-win-5
2/28/2004,3:39:17 AM,323,7,18.636,38.9401,97.52,2.67532,node-7-win-5
2/28/2004,3:39:46 AM,324,7,18.6262,38.9401,97.52,2.67532,node-7-win-5
2/28/2004,3:40:17 AM,325,7,18.6164,38.9401,97.52,2.67532,node-7-win-5
2/28/2004,3:40:46 AM,326,7,18.6262,38.9401,97.52,2.66332,node-7-win-5
2/28/2004,3:41:17 AM,327,7,18.6164,38.872,97.52,2.67532,node-7-win-5
2/28/2004,3:41:47 AM,328,7,18.6164,38.8379,97.52,2.67532,node-7-win-5
2/28/2004,3:42:17 AM,329,7,18.6164,38.8379,97.52,2.68742,node-7-win-5
2/28/2004,3:42:46 AM,330,7,18.6262,38.8039,97.52,2.67532,node-7-win-5
2/28/2004,3:43:17 AM,331,7,18.6164,38.8379,97.52,2.67532,node-7-win-5
2/28/2004,3:43:46 AM,332,7,18.6262,38.8379,97.52,2.67532,node-7-win-5
2/28/2004,3:44:17 AM,333,7,18.6164,38.8379,97.52,2.67532,node-7-win-5
2/28/2004,3:44:47 AM,334,7,18.6164,38.872,97.52,2.67532,node-7-win-5
2/28/2004,3:45:17 AM,335,7,18.587,38.9061,97.52,2.67532,node-7-win-5
2/28/2004,3:45:46 AM,336,7,18.6066,39.0082,97.52,2.67532,node-7-win-5
2/28/2004,3:46:17 AM,337,7,18.5968,38.9742,97.52,2.67532,node-7-win-5
2/28/2004,3:46:47 AM,338,7,18.5968,39.1443,97.52,2.68742,node-7-win-5
2/28/2004,3:47:17 AM,339,7,18.5968,39.1443,97.52,2.67532,node-7-win-5
2/28/2004,3:48:17 AM,341,7,18.5968,39.1443,97.52,2.67532,node-7-win-5
2/28/2004,3:48:47 AM,342,7,18.5968,39.3483,97.52,2.67532,node-7-win-5
2/28/2004,3:49:17 AM,343,7,18.5772,39.3143,97.52,2.67532,node-7-win-5
2/28/2004,3:49:47 AM,344,7,18.5968,39.3483,97.52,2.67532,node-7-win-5
2/28/2004,3:50:17 AM,345,7,18.5968,39.4502,97.52,2.68742,node-7-win-5
2/28/2004,3:50:46 AM,346,7,18.587,39.3143,97.52,2.67532,node-7-win-5
2/28/2004,3:51:17 AM,347,7,18.5772,39.4162,97.52,2.67532,node-7-win-5
2/28/2004,3:51:47 AM,348,7,18.5772,39.3483,97.52,2.67532,node-7-win-5
2/28/2004,3:52:17 AM,349,7,18.5772,39.2803,97.52,2.67532,node-7-win-5
2/28/2004,3:53:17 AM,351,7,18.5772,39.2463,97.52,2.68742,node-7-win-5
2/28/2004,3:53:47 AM,352,7,18.5772,39.2123,97.52,2.67532,node-7-win-5
2/28/2004,3:54:17 AM,353,7,18.5772,39.2123,97.52,2.67532,node-7-win-5
2/28/2004,3:55:17 AM,355,7,18.587,39.1103,97.52,2.67532,node-7-win-5
2/28/2004,3:55:47 AM,356,7,18.587,39.0422,97.52,2.67532,node-7-win-5
2/28/2004,3:56:17 AM,357,7,18.5772,39.0763,97.52,2.67532,node-7-win-5
2/28/2004,3:56:47 AM,358,7,18.5772,39.0763,97.52,2.67532,node-7-win-5
2/28/2004,3:57:16 AM,359,7,18.5576,39.0082,97.52,2.67532,node-7-win-5
2/28/2004,3:57:46 AM,360,7,18.5576,39.0082,97.52,2.68742,node-7-win-5
2/28/2004,3:58:17 AM,361,7,18.5478,39.0082,97.52,2.68742,node-7-win-5
2/28/2004,3:58:47 AM,362,7,18.5674,38.9401,97.52,2.67532,node-7-win-5
2/28/2004,3:59:17 AM,363,7,18.5478,38.9401,97.52,2.67532,node-7-win-5
2/28/2004,3:59:47 AM,364,7,18.538,38.9401,97.52,2.67532,node-7-win-5
2/28/2004,4:00:17 AM,365,7,18.5282,38.9401,97.52,2.67532,node-7-win-5
2/28/2004,4:00:47 AM,366,7,18.5184,38.9401,97.52,2.67532,node-7-win-5
2/28/2004,4:01:16 AM,367,7,18.5086,38.9742,97.52,2.67532,node-7-win-5
2/28/2004,4:01:47 AM,368,7,18.5184,38.9061,97.52,2.67532,node-7-win-5
2/28/2004,4:02:17 AM,369,7,18.5184,38.872,97.52,2.67532,node-7-win-5
2/28/2004,4:02:47 AM,370,7,18.5086,38.872,97.52,2.67532,node-7-win-5
2/28/2004,4:03:19 AM,371,7,18.5184,38.872,97.52,2.67532,node-7-win-5
2/28/2004,4:03:47 AM,372,7,18.5184,38.872,97.52,2.67532,node-7-win-5
2/28/2004,4:05:47 AM,376,7,18.489,39.0082,97.52,2.67532,node-7-win-5
2/28/2004,4:06:16 AM,377,7,18.4988,39.0763,97.52,2.67532,node-7-win-5
2/28/2004,4:06:47 AM,378,7,18.489,39.1103,97.52,2.67532,node-7-win-5
2/28/2004,4:07:17 AM,379,7,18.4694,39.2123,97.52,2.67532,node-7-win-5
2/28/2004,4:07:47 AM,380,7,18.4792,39.2123,97.52,2.67532,node-7-win-5
2/28/2004,4:08:17 AM,381,7,18.4792,39.4162,97.52,2.67532,node-7-win-5
2/28/2004,4:08:47 AM,382,7,18.4694,39.3823,97.52,2.67532,node-7-win-5
2/28/2004,4:09:16 AM,383,7,18.4792,39.4842,97.52,2.67532,node-7-win-5
2/28/2004,4:09:47 AM,384,7,18.4694,39.4162,97.52,2.67532,node-7-win-5
2/28/2004,4:10:17 AM,385,7,18.4792,39.5521,97.52,2.67532,node-7-win-5
2/28/2004,4:10:47 AM,386,7,18.4694,39.3483,97.52,2.67532,node-7-win-5
2/28/2004,4:11:17 AM,387,7,18.4596,39.3483,97.52,2.67532,node-7-win-5
2/28/2004,4:11:47 AM,388,7,18.4694,39.2803,97.52,2.67532,node-7-win-5
2/28/2004,4:12:17 AM,389,7,18.4694,39.3143,97.52,2.67532,node-7-win-5
2/28/2004,4:12:46 AM,390,7,18.4596,39.4842,97.52,2.67532,node-7-win-5
2/28/2004,4:13:17 AM,391,7,18.489,39.3823,97.52,2.67532,node-7-win-5
2/28/2004,4:13:47 AM,392,7,18.4596,39.2123,97.52,2.67532,node-7-win-5
2/28/2004,4:14:16 AM,393,7,18.4596,39.2123,97.52,2.67532,node-7-win-5
2/28/2004,4:14:47 AM,394,7,18.4596,39.1783,97.52,2.67532,node-7-win-5
2/28/2004,4:15:16 AM,395,7,18.44,39.1443,97.52,2.67532,node-7-win-5
2/28/2004,4:15:47 AM,396,7,18.4302,39.0763,97.52,2.68742,node-7-win-5
2/28/2004,4:16:47 AM,398,7,18.4204,39.1103,97.52,2.67532,node-7-win-5
2/28/2004,4:17:16 AM,399,7,18.4204,39.1443,97.52,2.67532,node-7-win-5
2/28/2004,4:17:47 AM,400,7,18.4204,39.0763,97.52,2.67532,node-7-win-5
2/28/2004,4:18:16 AM,401,7,18.4204,38.9401,97.52,2.67532,node-7-win-5
2/28/2004,4:18:47 AM,402,7,18.4204,39.0082,97.52,2.67532,node-7-win-5
2/28/2004,4:19:17 AM,403,7,18.4204,38.9401,97.52,2.67532,node-7-win-5
2/28/2004,4:20:17 AM,405,7,18.4204,38.9742,97.52,2.67532,node-7-win-5
2/28/2004,4:21:16 AM,407,7,18.4008,38.9061,97.52,2.67532,node-7-win-5
2/28/2004,4:21:47 AM,408,7,18.4008,38.9061,97.52,2.67532,node-7-win-5
2/28/2004,4:22:17 AM,409,7,18.4008,38.872,97.52,2.67532,node-7-win-5
2/28/2004,4:22:47 AM,410,7,18.3812,38.872,97.52,2.67532,node-7-win-5
2/28/2004,4:23:16 AM,411,7,18.3812,38.8379,97.52,2.67532,node-7-win-5
2/28/2004,4:23:47 AM,412,7,18.4008,38.8039,97.52,2.67532,node-7-win-5
2/28/2004,4:24:16 AM,413,7,18.3812,38.872,97.52,2.68742,node-7-win-5
2/28/2004,4:24:46 AM,414,7,18.391,38.9061,97.52,2.67532,node-7-win-5
2/28/2004,4:25:17 AM,415,7,18.3616,38.9401,97.52,2.67532,node-7-win-5
2/28/2004,4:25:46 AM,416,7,18.3518,38.9401,97.52,2.67532,node-7-win-5
2/28/2004,4:26:17 AM,417,7,18.3616,39.0082,97.52,2.67532,node-7-win-5
2/28/2004,4:26:51 AM,418,7,18.3616,39.0763,97.52,2.67532,node-7-win-5
2/28/2004,4:27:17 AM,419,7,18.3616,39.1443,97.52,2.67532,node-7-win-5
2/28/2004,4:27:47 AM,420,7,18.3616,39.1443,97.52,2.67532,node-7-win-5
2/28/2004,4:28:17 AM,421,7,18.3616,39.2463,97.52,2.67532,node-7-win-5
2/28/2004,4:28:46 AM,422,7,18.3616,39.2463,97.52,2.67532,node-7-win-5
2/28/2004,4:29:17 AM,423,7,18.3616,39.2803,97.52,2.66332,node-7-win-5
2/28/2004,4:29:46 AM,424,7,18.3518,39.3483,97.52,2.67532,node-7-win-5
2/28/2004,4:30:46 AM,426,7,18.3616,39.3483,97.52,2.67532,node-7-win-5
2/28/2004,4:31:17 AM,427,7,18.342,39.4162,97.52,2.67532,node-7-win-5
2/28/2004,4:31:46 AM,428,7,18.342,39.2463,97.52,2.67532,node-7-win-5
2/28/2004,4:32:47 AM,430,7,18.342,39.2123,97.52,2.67532,node-7-win-5
2/28/2004,4:33:47 AM,432,7,18.342,39.2803,97.52,2.67532,node-7-win-5
2/28/2004,4:34:16 AM,433,7,18.3322,39.1443,97.52,2.67532,node-7-win-5
2/28/2004,4:34:47 AM,434,7,18.342,39.1783,97.52,2.67532,node-7-win-5
2/28/2004,4:35:17 AM,435,7,18.3126,39.0763,97.52,2.66332,node-7-win-5
2/28/2004,4:35:47 AM,436,7,18.3224,39.1443,97.52,2.67532,node-7-win-5
2/28/2004,4:36:47 AM,438,7,18.3322,39.0763,97.52,2.67532,node-7-win-5
2/28/2004,4:37:17 AM,439,7,18.3322,39.0422,97.52,2.67532,node-7-win-5
2/28/2004,4:37:46 AM,440,7,18.342,38.9742,97.52,2.67532,node-7-win-5
2/28/2004,4:38:16 AM,441,7,18.3322,39.0082,97.52,2.68742,node-7-win-5
2/28/2004,4:38:46 AM,442,7,18.3224,38.9401,97.52,2.67532,node-7-win-5
2/28/2004,4:39:17 AM,443,7,18.3224,38.9401,97.52,2.67532,node-7-win-5
2/28/2004,4:39:47 AM,444,7,18.3126,38.9401,97.52,2.67532,node-7-win-5
2/28/2004,4:40:16 AM,445,7,18.3126,38.872,97.52,2.67532,node-7-win-5
2/28/2004,4:40:47 AM,446,7,18.293,38.872,97.52,2.67532,node-7-win-5
2/28/2004,4:41:46 AM,448,7,18.2832,38.872,97.52,2.67532,node-7-win-5
2/28/2004,4:42:16 AM,449,7,18.2832,38.872,97.52,2.68742,node-7-win-5
2/28/2004,4:42:46 AM,450,7,18.2832,38.8379,97.52,2.67532,node-7-win-5
2/28/2004,4:43:17 AM,451,7,18.2832,38.8379,97.52,2.67532,node-7-win-5
2/28/2004,4:44:17 AM,453,7,18.2734,38.8379,97.52,2.67532,node-7-win-5
2/28/2004,4:45:17 AM,455,7,18.2636,38.872,97.52,2.67532,node-7-win-5
2/28/2004,4:45:47 AM,456,7,18.2636,38.872,97.52,2.67532,node-7-win-5
2/28/2004,4:46:17 AM,457,7,18.244,38.9742,97.52,2.67532,node-7-win-5
2/28/2004,4:46:47 AM,458,7,18.244,39.0763,97.52,2.67532,node-7-win-5
2/28/2004,4:47:17 AM,459,7,18.244,39.1103,97.52,2.67532,node-7-win-5
2/28/2004,4:47:47 AM,460,7,18.244,39.1783,97.52,2.67532,node-7-win-5
2/28/2004,4:48:16 AM,461,7,18.244,39.2123,97.52,2.67532,node-7-win-5
2/28/2004,4:49:17 AM,463,7,18.244,39.2803,97.52,2.67532,node-7-win-5
2/28/2004,4:49:47 AM,464,7,18.244,39.3823,97.52,2.67532,node-7-win-5
2/28/2004,4:50:17 AM,465,7,18.2342,39.2803,97.52,2.67532,node-7-win-5
2/28/2004,4:50:46 AM,466,7,18.2244,39.2463,97.52,2.67532,node-7-win-5
2/28/2004,4:51:17 AM,467,7,18.2146,39.2803,97.52,2.68742,node-7-win-5
2/28/2004,4:51:47 AM,468,7,18.2342,39.3823,97.52,2.67532,node-7-win-5
2/28/2004,4:52:17 AM,469,7,18.2244,39.3143,97.52,2.67532,node-7-win-5
2/28/2004,4:52:47 AM,470,7,18.2244,39.4162,97.52,2.67532,node-7-win-5
2/28/2004,4:53:17 AM,471,7,18.2146,39.3483,97.52,2.66332,node-7-win-5
2/28/2004,4:53:47 AM,472,7,18.2244,39.3823,97.52,2.67532,node-7-win-5
2/28/2004,4:54:16 AM,473,7,18.244,39.2803,97.52,2.67532,node-7-win-5
2/28/2004,4:54:47 AM,474,7,18.244,39.1443,97.52,2.66332,node-7-win-5
2/28/2004,4:55:17 AM,475,7,18.244,39.2463,97.52,2.67532,node-7-win-5
2/28/2004,4:55:47 AM,476,7,18.2342,39.1443,97.52,2.67532,node-7-win-5
2/28/2004,4:56:17 AM,477,7,18.2244,39.1443,97.52,2.67532,node-7-win-5
2/28/2004,4:56:47 AM,478,7,18.2048,39.0763,97.52,2.67532,node-7-win-5
2/28/2004,4:57:16 AM,479,7,18.2048,39.0082,97.52,2.67532,node-7-win-5
2/28/2004,4:57:47 AM,480,7,18.2048,39.0763,97.52,2.66332,node-7-win-5
2/28/2004,4:59:17 AM,483,7,18.1852,39.0082,97.52,2.66332,node-7-win-5
2/28/2004,4:59:47 AM,484,7,18.195,38.9742,97.52,2.67532,node-7-win-5
2/28/2004,5:00:47 AM,486,7,18.1754,38.9401,97.52,2.67532,node-7-win-5
2/28/2004,5:01:17 AM,487,7,18.1852,38.9401,97.52,2.67532,node-7-win-5
2/28/2004,5:01:47 AM,488,7,18.195,38.872,97.52,2.67532,node-7-win-5
2/28/2004,5:02:16 AM,489,7,18.1852,38.872,97.52,2.67532,node-7-win-5
2/28/2004,5:02:47 AM,490,7,18.1852,38.872,97.52,2.66332,node-7-win-5
2/28/2004,5:03:47 AM,492,7,18.1754,38.8039,97.52,2.67532,node-7-win-5
2/28/2004,5:04:16 AM,493,7,18.1656,38.872,97.52,2.67532,node-7-win-5
2/28/2004,5:04:47 AM,494,7,18.1558,38.9061,97.52,2.67532,node-7-win-5
2/28/2004,5:05:17 AM,495,7,18.1656,38.872,97.52,2.67532,node-7-win-5
2/28/2004,1:02:16 AM,9,8,19.1848,38.9742,108.56,2.68742,node-8-win-6
2/28/2004,1:04:16 AM,13,8,19.0084,39.4502,108.56,2.68742,node-8-win-6
2/28/2004,1:05:16 AM,15,8,18.9398,39.6539,108.56,2.69964,node-8-win-6
2/28/2004,1:07:47 AM,20,8,18.8712,40.0607,108.56,2.68742,node-8-win-6
2/28/2004,1:08:16 AM,21,8,18.8516,40.0945,108.56,2.69964,node-8-win-6
2/28/2004,1:09:46 AM,24,8,18.8418,40.2976,108.56,2.69964,node-8-win-6
2/28/2004,1:10:16 AM,25,8,18.8418,40.2976,108.56,2.69964,node-8-win-6
2/28/2004,1:10:46 AM,26,8,18.832,40.2976,108.56,2.69964,node-8-win-6
2/28/2004,1:12:46 AM,30,8,18.8222,40.2638,108.56,2.69964,node-8-win-6
2/28/2004,1:13:17 AM,31,8,18.8124,40.2976,108.56,2.68742,node-8-win-6
2/28/2004,1:13:46 AM,32,8,18.8026,40.2638,108.56,2.69964,node-8-win-6
2/28/2004,1:14:47 AM,34,8,18.8026,40.2299,108.56,2.68742,node-8-win-6
2/28/2004,1:15:16 AM,35,8,18.7928,40.1961,108.56,2.68742,node-8-win-6
2/28/2004,1:16:16 AM,37,8,18.7928,40.1284,108.56,2.68742,node-8-win-6
2/28/2004,1:16:47 AM,38,8,18.7928,40.0945,108.56,2.68742,node-8-win-6
2/28/2004,1:18:47 AM,42,8,18.7928,39.9591,108.56,2.68742,node-8-win-6
2/28/2004,1:19:16 AM,43,8,18.7732,39.9591,108.56,2.68742,node-8-win-6
2/28/2004,1:20:17 AM,45,8,18.7634,39.9591,108.56,2.68742,node-8-win-6
2/28/2004,1:20:47 AM,46,8,18.7634,39.9252,108.56,2.68742,node-8-win-6
2/28/2004,1:21:17 AM,47,8,18.7536,39.8913,108.56,2.68742,node-8-win-6
2/28/2004,1:21:46 AM,48,8,18.7536,39.8913,108.56,2.68742,node-8-win-6
2/28/2004,1:22:17 AM,49,8,18.7536,39.8913,108.56,2.69964,node-8-win-6
2/28/2004,1:22:47 AM,50,8,18.7536,39.9252,108.56,2.68742,node-8-win-6
2/28/2004,1:23:16 AM,51,8,18.7438,39.9252,108.56,2.68742,node-8-win-6
2/28/2004,1:23:46 AM,52,8,18.7242,39.9252,108.56,2.69964,node-8-win-6
2/28/2004,1:24:47 AM,54,8,18.734,39.9252,108.56,2.69964,node-8-win-6
2/28/2004,1:25:47 AM,56,8,18.7242,39.9591,108.56,2.68742,node-8-win-6
2/28/2004,1:26:17 AM,57,8,18.7144,39.9591,108.56,2.69964,node-8-win-6
2/28/2004,1:26:46 AM,58,8,18.7144,40.0607,108.56,2.68742,node-8-win-6
2/28/2004,1:27:16 AM,59,8,18.7046,40.0945,108.56,2.69964,node-8-win-6
2/28/2004,1:28:46 AM,62,8,18.7046,40.2299,108.56,2.68742,node-8-win-6
2/28/2004,1:29:17 AM,63,8,18.7144,40.2976,108.56,2.69964,node-8-win-6
2/28/2004,1:30:17 AM,65,8,18.7144,40.3652,108.56,2.68742,node-8-win-6
2/28/2004,1:31:46 AM,68,8,18.6948,40.3652,108.56,2.69964,node-8-win-6
2/28/2004,1:32:16 AM,69,8,18.6948,40.3652,108.56,2.68742,node-8-win-6
2/28/2004,1:32:46 AM,70,8,18.7046,40.3652,108.56,2.68742,node-8-win-6
2/28/2004,1:34:47 AM,74,8,18.685,40.2976,108.56,2.68742,node-8-win-6
2/28/2004,1:35:16 AM,75,8,18.685,40.2299,108.56,2.68742,node-8-win-6
2/28/2004,1:35:47 AM,76,8,18.6948,40.2299,108.56,2.68742,node-8-win-6
2/28/2004,1:37:16 AM,79,8,18.685,40.1622,108.56,2.68742,node-8-win-6
2/28/2004,1:37:46 AM,80,8,18.6654,40.0945,108.56,2.68742,node-8-win-6
2/28/2004,1:38:17 AM,81,8,18.6556,40.0945,108.56,2.68742,node-8-win-6
2/28/2004,1:39:16 AM,83,8,18.6556,40.0945,108.56,2.68742,node-8-win-6
2/28/2004,1:39:47 AM,84,8,18.6556,40.0268,108.56,2.68742,node-8-win-6
2/28/2004,1:40:17 AM,85,8,18.6556,40.0268,108.56,2.69964,node-8-win-6
2/28/2004,1:41:17 AM,87,8,18.6556,39.9929,108.56,2.69964,node-8-win-6
2/28/2004,1:41:46 AM,88,8,18.6556,40.0268,108.56,2.68742,node-8-win-6
2/28/2004,1:42:17 AM,89,8,18.6556,39.9929,108.56,2.69964,node-8-win-6
2/28/2004,1:42:47 AM,90,8,18.6458,39.9591,108.56,2.68742,node-8-win-6
2/28/2004,1:43:17 AM,91,8,18.6458,39.9591,108.56,2.68742,node-8-win-6
2/28/2004,1:43:47 AM,92,8,18.6458,39.9252,108.56,2.68742,node-8-win-6
2/28/2004,1:44:17 AM,93,8,18.636,39.9252,108.56,2.68742,node-8-win-6
2/28/2004,1:44:47 AM,94,8,18.636,39.9252,108.56,2.68742,node-8-win-6
2/28/2004,1:45:16 AM,95,8,18.636,39.9252,108.56,2.68742,node-8-win-6
2/28/2004,1:46:16 AM,97,8,18.6262,39.9929,108.56,2.68742,node-8-win-6
2/28/2004,1:48:47 AM,102,8,18.6066,40.1622,108.56,2.69964,node-8-win-6
2/28/2004,1:49:47 AM,104,8,18.6066,40.2976,108.56,2.68742,node-8-win-6
2/28/2004,1:51:16 AM,107,8,18.5968,40.399,108.56,2.68742,node-8-win-6
2/28/2004,1:51:46 AM,108,8,18.5968,40.399,108.56,2.68742,node-8-win-6
2/28/2004,1:52:17 AM,109,8,18.5968,40.399,108.56,2.68742,node-8-win-6
2/28/2004,1:52:47 AM,110,8,18.5968,40.4328,108.56,2.68742,node-8-win-6
2/28/2004,1:53:46 AM,112,8,18.5968,40.3652,108.56,2.68742,node-8-win-6
2/28/2004,1:54:47 AM,114,8,18.5968,40.3652,108.56,2.68742,node-8-win-6
2/28/2004,1:55:16 AM,115,8,18.587,40.3652,108.56,2.68742,node-8-win-6
2/28/2004,1:56:16 AM,117,8,18.587,40.2299,108.56,2.68742,node-8-win-6
2/28/2004,1:56:47 AM,118,8,18.5968,40.2638,108.56,2.68742,node-8-win-6
2/28/2004,1:57:17 AM,119,8,18.587,40.2299,108.56,2.67532,node-8-win-6
2/28/2004,1:59:17 AM,123,8,18.587,40.0945,108.56,2.69964,node-8-win-6
2/28/2004,1:59:47 AM,124,8,18.5772,40.0945,108.56,2.68742,node-8-win-6
2/28/2004,2:01:16 AM,127,8,18.5772,40.0607,108.56,2.69964,node-8-win-6
2/28/2004,2:01:47 AM,128,8,18.5772,40.0268,108.56,2.68742,node-8-win-6
2/28/2004,2:02:46 AM,130,8,18.5576,40.0268,108.56,2.68742,node-8-win-6
2/28/2004,2:03:17 AM,131,8,18.5576,39.9929,108.56,2.69964,node-8-win-6
2/28/2004,2:03:47 AM,132,8,18.5576,39.9591,108.56,2.68742,node-8-win-6
